I.I;;
XI.1.2.3;Escavação mecânica em rocha branda até 2,00 m;m³
XI.1.2.4;Escavação em rocha dura até 2,00 m;m³
XI.1.2.5;Colchão de areia;m³
XI.1.2.6;Reaterro compactado manualmente com aproveitamento do material;m³
XI.1.2.7;Reaterro compactado manualmente com material de empréstimo;m³
XI.1.2.8;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XI.1.2.9;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XI.1.3;Execução de Blocos de Ancoragem;
XI.1.3.1;Execução de blocos de ancoragem moldados no local em concreto simples ;m³
XI.1.5;Assentamento das Tubulações;
XI.1.5.1;Assentamento de Tubos RPVC cl.12 DN 100;m
XI.1.5.2;Assentamento de Tubos PVC DEFºFº 1MPa DN 150 ;m
XI.1.6;Serviços Diversos;
XI.1.6.1;Limpeza e teste de estanqueidade;m
XI.1.6.2;Montagem de equipamentos hidromecânicos;und
XI.;;
XI.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XI.2.1;Curva 90º com bolsas DN 100;un
XI.;;
XI.3;FORNECIMENTO DE TUBULAÇÕES;
XI.3.1;Tubo RPVC cl.12 DN 100;m
XI.3.2;Tubos PVC DEFºFº 1MPa DN 150 ;m
XI.9828;Tubo DEFOFO Ø150;m
XI.;;
XII.XII;Estação de Bombeamento - EB Flutuante;
XII.;;
XII.1;OBRAS CIVIS;
XII.1.1;Movimento de Terra;
XII.1.1.1;Escavação manual em terra até 2,00 m;m³
XII.1.1.2;Escavação em piçarro até 2,00 m;m³
XII.1.1.3;Reaterro compactado manualmente com aproveitamento do material;m³
XII.1.1.4;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XII.1.2;Fundações e Estruturas;
XII.1.2.1;Concreto magro;m³
XII.1.2.2;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XII.1.2.3;Concreto simples (blocos de apoio);m³
XII.1.3;Fechamento;
XII.1.3.1;Alvenaria de tijolos cerâmicos de 1vez;m²
XII.1.4;Revestimento e Tratamento de Superfícies;
XII.1.4.1;Chapisco de aderência;m²
XII.1.4.2;Massa única;m²
XII.1.5;Diversos;
XII.1.5.1;Montagem de equipamentos hidromecânicos;un
XII.1.5.2;Posicionadores de tubos PEAD com correntes e manilhas para ancoragem toda estrutura em aço C ASTM A-36 e revestido em epoxi alcatrão de hulha, com o espaçamento entre posicionadores de aproximadamente de 10m;un
XII.;;
XII.2;SISTEMA DE SUPRIMENTO ELÉTRICO;
XII.2.1;Estrutura de Chegada;
XII.2.1.1;"Poste duplo ""T""-B400/11, em concreto armado";un
XII.2.1.2;Cruzeta em concreto, para rede de 13,8 kV, padrão SAELPA;un
XII.2.1.3;Pára-raio tipo válvula para sistema de distribuição 15 kV-10kA;un
XII.2.1.4;Chave fusível indicadora, unipolar, 15 kV, 100 A;un
XII.2.1.5;Elo fusível 6K;un
XII.2.1.6;Parafuso galvanizado M16x400, rosca total;un
XII.2.1.7;Parafuso galvanizado M16x350, rosca total;un
XII.2.1.8;Isolador de disco, classe 15 kV;un
XII.2.1.9;Isolador de pino, classe 15 kV;un
XII.2.1.10;Alça preformada para cabo 1/0 AWG (CAA);un
XII.2.1.11;Laço preformado para cabo 1/0 AWG (CAA);un
XII.2.1.12;Arruela galvanizada, quadrada para parafuso M16;un
XII.2.1.13;Porca galvanizada para parafuso M16;un
XII.2.1.14;Porca olhal;un
XII.2.1.15;Arruela quadrada galvanizada de 50x3 mm c/furo D=18mm;un
XII.2.1.16;Arruela quadrada galvanizada de 32x3 mm c/furo D=18mm;un
XII.2.1.17;Porca quadrada p/parafuso galvanizado, M16x2;un
XII.2.1.18;Gancho de suspensão;un
XII.2.1.19;Conector split-bolt para cabo 1/0 AWG (CAA);un
XII.2.2;Alimentação da Subestação Blindada;
XII.2.2.1;Cabo de cobre tripolar, isolamento 8,7/15kV - 25mm²;m
XII.2.2.2;Terminais poliméricos, uso externo para acabo 25mm2 - 15kV;ud
XII.2.2.3;Painel metálico, uso do tempo, para medição em A.T., fabricado no padrão Concessionária;un
XII.2.2.4;"Eletroduto de aço Ø 2 1/2"" x 3,0 m";un
XII.2.2.5;"Curva PVC Ø 2 1/2""";un
XII.2.2.6;"Luva PVC Ø 2 1/2""";un
XII.2.2.7;"Bucha e arruela em duralumínio, Ø 2 1/2""";un
XII.2.3;Comando e Proteção Geral em Alta Tensão  ;
XII.2.3.1;Transformador trifásico, à sêco, em resina, classe 15 kV, potência de  112,5 kVA, 13/8 kV / 380 V, montado dentro de cubículo metálico grau de proteção IP-45;un
XII.2.3.2;Cubículo de média tensão compacto modular, com chave seccionadora isolada em SF6 para comando e ligação do transformador à seco. Um dos módulos deverá ser equipado com chave seccionadora tripolares de manobra sob  sob carga.  A chave seccionadora deve possuir três posições de operação: LIGADO - DESLIGADO - ATERRADO. As operações LIGADO - DESLIGADO e DESLIGADO - ATERRADO deverão ser executadas de forma independente para evitar manobras indevidas. O fabricante deve entregar os cubículos já preenchidos com o gás SF6, sem que haja necessidade de preenchimento ou demais trabalhos de manuseio do gás SF6 na obra.;un
XII.2.4;Comando e Proteção Geral em baixa Tensão  ;
XII.2.4.1;Painel de proteção dos circuitos do alimentador tronco (secundário do transformador), tipo metálico, auto-portante, tensão de 0,6kV, modulado, composto de: um seccionador tripolar, com fusíveis de 250A, um disjuntor geral de proteção, tipo termomagnético - 200A - 10kA com relés de sobrecarga ajustáveis para 160-200A, um disjuntor tripolar, 60A-10kA, três TC's 250/5, um multimedidor de grandezas elétricas com saída RS 485, cabeação, conectores, etc., tudo conforme diagrama unifilar e construído em estrita obediência ao que prescrevem as normas brasileiras e a NR-10 quanto aos aspectos de segurança física e operacional.;ud
XII.2.5;Acionamento e Proteção dos Motores;
XII.2.5.1;"Centro de Controle de Motores - CCM-1 composto de: dois módulos para comando/controle de motor (um para cada motor) dotados de conjunto de chave de partida para motor de 75CV para acionamento de bomba.  Cada módulo para acionamento do motor deverá ser constituído de: Três Fusíveis tipo Ultra-Rápido 315A, Um Contactor tripolar de 110A dotado de relé de sobrecorrente com ajuste para 90-120A, Uma Chave Estática 135A, para acionamento de motor de 75CV - 380V, com respectivos fusíveis de proteção tipo ultra-rápido, dotada de IHM digital; Relé eletrônico multi-função (46, 48, 49, 49S, 50, 51, 51G ), dois conjuntos de capacitores trifásico de B.T. de 5kVAr com fusíveis de proteção de 16A e contactor de comando (In=19A). ";ud
XII.;"O CCM deverá ser do tipo metálico, pintuta à base de pó de epoxi, auto-portante, modulado, para instalação abrigada. As chaves de partida tipo ""soft-start"" deverão ser dotadas de filtro de proteção de harmônicos, IHM digital, horímetro e demais componentes complementares de comando e sinalização, tipo: relés auxiliares, contactores auxiliares, sinalizadores de painel, botão de comando LIGA/DESLIGA, botão de parada de emergência, chave de mudança ON/OFF, chave MANUAL-AUTOMÁTICO, etc. O CCM deverá ser dotado de CLP para integrar o circuito de comando/controle dos motores das bombas, da válvula controladora de bomba e dos sensores de nível. O CCM deverá estar conforme diagrama unifilar e ser construído em estrita obediência ao que prescrevem as normas brasileiras e a NR-10 quanto aos aspectos de segurança física e operacional.    ";
XII.;O CLP deverá ser compatível com as funções de: reconhecimento dos sinais de partida/parada dos motores, escalonamento da partida dos motores, prover o rodízio de entrada em operação dos motores, contagem de horas de operação de cada conjunto moto-bomba, e emissão de sinais de alarme nas situações de anormalidades do sistema. O CLP deverá ser provido de saída que possibilite comunicação de dados com o futuro CENTRO DE OPERAÇÃO INTEGRADA DO SISTEMA.  Para tanto o CLP deverá ser desenvolvido com protocolo de comunicação de arquitetura aberta.  ;un
XII.2.6;Cabos;
XII.2.6.1;ALIMENTAÇÃO GERAL E DOS CCM's;
XII.2.6.1.1;Cabo de cobre unipolar, isolado XLPE, 70 mm², classe 1kV, flexível;m
XII.2.6.1.2;Terminal de compressão, p/cabo 70mm²;un
XII.2.6.2;ALIMENTAÇÃO DOS MOTORES;
XII.2.6.2.1;Cabo de cobre, tripolar, isolado XLPE, 1#3x25mm², classe 1kV, flexível;m
XII.2.6.2.2;Terminal de pressão em bronze p/cabo de 25mm²;un
XII.2.6.2.3;"Box reto p/eletroduto flexível, Ø 1 1/4""";m
XII.2.6.2.4;"Eletroduto flexível, tipo ""sealtube"", Ø 1 1/4""x 1,0 m";un
XII.2.6.3;ALIMENTAÇÃO DAS VÁLVULAS;un
XII.2.6.3.1;"Eletroduto PVC rígido, Ø 1/2"" x 3,0 m";un
XII.2.6.3.2;"Curva PVC Ø 1/2""";m
XII.2.6.3.3;"Luva PVC Ø 1/2""";un
XII.2.6.3.4;"Eletroduto flexível SEALTUBE, Ø 1/2"" x 1,0 m";uni
XII.2.6.3.5;Cabo de controle de cobre isolado, 4x1,5 mm², 750 V;un
XII.2.6.3.6;"Box reto Ø 1/2""";un
XII.2.6.3.7;Caixa de passagem em alumíno fundido 30x30x12 cm;un
XII.2.7;Serviços Auxiliares;
XII.;ALIMENTAÇÃO E EQUIPAMENTOS P/ILUMINAÇÃO;
XII.2.7.1;Circuito ILUMINAÇÃO EXTERNA (SE E PLATAFORMA);
XII.2.7.2;Cabo de cobre isolado, 1000V, 4mm² antichama;m
XII.2.7.3;Cabo de cobre isolado, 1000V, 2,5 mm² antichama;m
XII.2.7.4;"Eletroduto PVC rígido, Ø 3/4"" x 3,0 m";un
XII.2.7.5;"Luva PVC, Ø 3/4""";un
XII.2.7.6;"Eletroduto PEAD tipo KANALEX, flexível Ø 2"" ";m
XII.2.7.7;"Eletroduto PEAD tipo KANALEX, flexível Ø 1 1/4"" ";m
XII.2.7.8;Unidade combinada de Plug e Tomada blindada, com um elemento 3P+T - 380V-16A , montada em caixa de material termo-plástico ;un
XII.2.7.9;Unidade combinada de Plug e Tomada blindada, com um elemento 2P+T - 380V-16A , montada em caixa de material termo-plástico ;un
XII.2.7.10;Quadro de Serviços Auxiliares composto de:;un
XII.;Disj 3P 63A/5kA, C60;un
XII.;Seguranças tipo DIAZED com fusíveis 4A;un
XII.;Chave Comutadora de Voltímetro;un
XII.;Voltimetro FM 86mm, 0-500V;un
XII.;Disj 3P 30A/5kA, C60;un
XII.;Disj 1P 20A/5kA, C60;un
XII.;Disj 1P 15A/5kA, C60;un
XII.;Disj 1P 10A/5kA, C60;un
XII.;Barramento (3F,N,T)/Isoladores;un
XII.;Cabos e acessorios;un
XII.;CX P/20 modulos;un
XII.2.7.11;Poste de concreto DT 8/100 com engastamento direto no solo de 1,40m;ud
XII.2.7.12;"Fornecimento de conjunto com luminária fechada p/lampada V.S. - 100W com difusor em policarbonato, soquete E-27, suporte em alumínio fundido Ref. ALMEC ou similar. O conjunto de luminária deverá ser fornecido completo com lâmpada V.S.- 100W, reator/ignitor (acoplado), braço reto 3/4""x 1,50m com parafuso para fixação em poste de concreto.";un
XII.2.7.13;Relé foto-elétrico 220V-60Hz-1000W;un
XII.2.7.14;Eletroduto rígido, PVC, diâmetro nominal 32mm, com uma luva, em barras de 3 m, dotado de bucha.;un
XII.2.7.15;Cabo de cobre isolado, 1000V, 4mm² antichama;m
XII.2.7.16;Cabo de cobre isolado, 1000V, 2,5 mm² antichama;m
XII.2.7.17;Cabo de cobre nu, seção de 10mm², têmpera meio dura;un
XII.2.7.18;Caixa de passagem subterrânea com dimensões internas 0,40x040, altura de 0,60 sobre camada de brita com 0,10m de espessura, parede em alvenaria e laje de tampa em concreto armado, inclusive escavação, remoção e reaterro;un
XII.2.8;Sistema de Proteção Contra Descargas Atmosféricas;
XII.2.8.1;Cabo de cobre nú, têmpera mole, seção nominal 50mm2, encordoamento classe 2 conforme normas ABNT NBR-5111.;un
XII.2.8.2;"Haste de aterramento, de aço carbono revestido em cobre eletrolítico DN=5/8""x 2,40m de comprimento, com conector.";un
XII.2.8.3;Materiais complementares compostos de : cantoneiras de suporte, porcas, parafusos, arruelas, abraçadeiras, etc.;un
XII.2.9;Sistema de Aterramento da Est. de Chegada;
XII.2.9.1;Cabo de cobre nu, seção de 50mm², têmpera meio dura;m
XII.2.9.2;Cabo de cobre nu, seção de 35mm², têmpera meio dura;un
XII.2.9.3;"Haste de aterramento em aço cobreado, 5/8""x2.400mm";un
XII.2.9.4;"Eletroduto PVC rígido, Ø 1/2"" x 3,0 m";un
XII.2.9.5;Caixa de inspeção em alvenaria 30x30x60cm;un
XII.2.9.6;Cartuchos e moldes para solda exotérmica;un
XII.2.10;Montagem dos Materiais e Equipamentos;un
XII.;;
XII.3;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XII.3.1;Colarinho para flanges PN 10 DN 250;un
XII.3.2;Curva 45º com bolsas FºFº DN 250;un
XII.3.3;Curva 90º com flanges FºFº PN 10 DN 250;un
XII.3.4;Extremidade com flange e ponta FºFº PN 10 DN 250;un
XII.3.5;Flange avulso FºFº PN 10 DN 250;un
XII.3.6;Junta Gibault DN 250;un
XII.3.7;Redução concêntrica com flanges em aço PN 10 DN 250x100;un
XII.3.8;Toco com flanges FºFº PN 10 DN 100 L= 0,25m;un
XII.3.9;Toco com flanges FºFº PN 10 DN 250 L= 0,25m;un
XII.3.10;Toco com flanges e aba de vedação FºFº PN 10 DN 250;un
XII.3.11;Tê com flanges FºFº PN 10 DN 250x50;un
XII.3.12;Tê com flanges FºFº PN 10 DN 250x250;un
XII.3.13;Tubo com flanges FºFº PN 10 DN 250 L= 1,00m;un
XII.3.14;Tubo com flanges FºFº PN 10 DN 250 L= 1,60m;un
XII.3.15;Tubo ponta flange FºFº PN 10 DN 250 L= 1,00m;un
XII.3.16;Tubo PEAD PN 7 DN 250;m
XII.3.17;Arruelas de borracha para flanges PN 10 DN 50;un
XII.3.18;Arruelas de borracha para flanges PN 10 DN 100;un
XII.3.19;Arruelas de borracha para flanges PN 10 DN 250;un
XII.3.20;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XII.3.21;Parafusos para flanges PN 10 d=20mm, L=90mm;un
XII.;;
XII.4;FORNECIMENTO DE EQUIPAMENTOS;
XII.4.1;Conjunto flutuante inclusive supervisão da montagem;un
XII.4.2;Conjunto elevatório com capacidade para recalcar a vazão de 36,941l/s contra a altura manométrica de 50 m.c.a Pot=75cv;un
XII.4.3;Medidor de vazão eletromagnético PN 10 DN 250;un
XII.4.4;Registro de gaveta corpo curto com flanges e volante PN 10 DN 50;un
XII.4.5;Registro de gaveta corpo curto com flanges e volante PN 10 DN 250;un
XII.4.6;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 250;un
XII.4.7;Válvula de retenção portinhola dupla PN 10 DN 250;un
XII.4.8;Válvula controladora de bomba PN 10 DN 250;un
XII.4.9;Ventosa tríplice função PN 10 DN 50;un
XII.;;
XIII.XIII;Estação de Bombeamento - EB1;
XIII.;;
XIII.1;OBRAS CIVIS ;
XIII.1.1;Serviços Preliminares;
XIII.1.1.1;Locação da obra;m²
XIII.1.1.2;Placa indicativa da obra;m²
XIII.1.1.3;Limpeza mecanizada;m²
XIII.1.2;Fundações e Estruturas;
XIII.1.2.1;Concreto magro;m³
XIII.1.2.2;Concreto armado (Reservatório) fck= 25 MPa, inclusive preparo e lançamento;m³
XIII.1.2.3;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XIII.1.2.4;Concreto simples ;m³
XIII.1.2.5;Colchão de brita;m³
XIII.1.2.6;Colchão de areia;m³
XIII.1.2.7;Lajes em concreto armado (fundo);
XIII.97086;FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FORMA PARA RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_09/2021;m²
XIII.CPU 10;CONCRETAGEM DE RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, FCK 25 MPA - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. ;M2
XIII.92784;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-60 DE 5,0 MM - MONTAGEM. AF_12/2015;kg
XIII.92785;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XIII.92788;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XIII.1.2.8;Lajes em concreto armado (topo);
XIII.92268;FABRICAÇÃO DE FÔRMA PARA LAJES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_09/2020;m²
XIII.101994;FABRICAÇÃO DE FÔRMA PARA ESCADAS, COM 1 LANCE E LAJE PLANA, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E=18 MM. AF_11/2020;m²
XIII.CPU 05;CONCRETAGEM DE VIGAS E LAJES, FCK= 40 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XIII.92784;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-60 DE 5,0 MM - MONTAGEM. AF_12/2015;kg
XIII.92785;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XIII.92787;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XIII.1.2.9;Vigas;
XIII.CPU 07;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 2 UTILIZAÇÕES. ;M2
XIII.CPU 05;CONCRETAGEM DE VIGAS E LAJES, FCK= 40 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XIII.92775;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-60 DE 5,0 MM - MONTAGEM. AF_12/2015;kg
XIII.92778;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XIII.92779;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XIII.1.2.10;Pilar/Parede;
XIII.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XIII.CPU 06;CONCRETAGEM DE PILARES, FCK = 40 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XIII.92775;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-60 DE 5,0 MM - MONTAGEM. AF_12/2015;kg
XIII.92776;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XIII.92777;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XIII.92778;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XIII.92779;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XIII.92780;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UMA EDIFICAÇÃO TÉRREA OU SOBRADO UTILIZANDO AÇO CA-50 DE 16 MM - MONTAGEM. AF_12/2015;kg
XIII.1.3;Fechamento;
XIII.1.3.1;Alvenaria de tijolos cerâmicos de 1/2 vez;m²
XIII.1.3.2;Elementos vazados de concreto;m²
XIII.1.3.3;Coberta de telhas de fibrocimento ondulada inc. madeiramento;m²
XIII.1.3.4;Esquadria de madeira inclusive assentamento e ferragens;m²
XIII.1.3.5;Porta em ferro inclusive assentamento e ferragens;m²
XIII.1.4;Revestimento e Tratamento de Superfícies;
XIII.1.4.1;Chapisco de aderência;m²
XIII.1.4.2;Massa única;m²
XIII.1.4.3;Impermeabilização ;m²
XIII.1.4.4;Piso antiderrapante;m²
XIII.1.4.5;Lastro de impermeabilização - 8,0 cm;m²
XIII.1.4.6;Pintura PVA interna;m²
XIII.1.4.7;Pintura PVA externa;m²
XIII.1.4.8;Pintura a óleo nas esquadrias;m²
XIII.1.4.9;Pintura a óleo em esquadrias de ferro;m²
XIII.1.4.10;Pintura anticorrosiva;m²
XIII.1.5;Urbanização;
XIII.1.5.1;Calçada de proteção;m²
XIII.1.5.2;Meio-fio granítico;m
XIII.1.6;Instalações Hidro-sanitárias;
XIII.1.6.1;Ponto de água;pt
XIII.1.6.2;"Torneira comum de jardim 1/2""";un
XIII.1.7;Diversos;
XIII.1.7.1;Logotipo e letreiro padrão CAGEPA;un
XIII.1.7.2;Montagem de equipamentos hidromecânicos;un
XIII.1.7.3;Escada de ferro ;m
XIII.1.7.4;"Guarda corpo em ferro galvanizado de 1 1/2""";m2
XIII.1.7.5;"Aquisição e instalação de talha e trolley manual, com viga ""I"" com capacidade para 1 tonelada";un
XIII.1.7.6;"Tampa de inspeção e proteção em chapa de aço 1/4"", inclusive fixação";m²
XIII.1.7.8;Fornecimento e instalação de tubulação tipo manilha para drenagem;un
XIII.1.7.9;Fornecimento e instalação de bidim;m²
XIII.1.8;Movimento de Terra;
XIII.1.8.1;Escavação mecânica em terra até 2,00 m;m³
XIII.1.8.2;Escavação mecânica em piçarro até 2,00 m;m³
XIII.1.8.3;Escavação mecânica em rocha branda até 2,00 m;m³
XIII.1.8.4;Escavação em rocha dura até 2,00 m;m³
XIII.1.8.5;Reaterro compactado manualmente com aproveitamento do material;m³
XIII.1.8.6;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XIII.1.8.7;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XIII.;;
XIII.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XIII.2.1;Adaptador com bolsas Klikso FºFº DN 80x75;un
XIII.2.2;"Colar de tomada FºFº DN 80 x 1""";un
XIII.2.3;"Colar de tomada FºFº DN 200 x 1""";un
XIII.2.4;Curva 45º com flanges FºFº PN 10 DN 80;un
XIII.2.5;Curva 45º com flanges FºFº PN 16 DN 200;un
XIII.2.6;Curva 45º com bolsas FºFº DN 80;un
XIII.2.7;Curva 90º ponta e bolsa PVC PBA cl.12 DN 50;un
XIII.2.8;Curva 90º com bolsas FºFº DN 200;un
XIII.2.9;Curva 90º com bolsas FºFº DN 250;un
